timestamp,soil_moisture,temperature,light_level
2026-01-23 14:15:00+00:00,30.82,31.57,79.15
2026-01-23 14:30:00+00:00,30.4,31.79,70.69
2026-01-23 14:45:00+00:00,30.28,31.73,69.79
2026-01-23 15:00:00+00:00,30.0,31.6,66.8
2026-01-23 15:15:00+00:00,92.28,31.32,62.82
2026-01-23 15:30:00+00:00,91.95,30.94,56.95
2026-01-23 15:45:00+00:00,91.73,31.25,51.5
2026-01-23 16:00:00+00:00,91.73,30.8,48.7
2026-01-23 16:15:00+00:00,91.55,30.85,42.15
2026-01-23 16:30:00+00:00,91.46,30.36,34.68
2026-01-23 16:45:00+00:00,91.04,30.02,30.3
2026-01-23 17:00:00+00:00,90.77,30.15,25.1
2026-01-23 17:15:00+00:00,90.72,29.84,21.78
2026-01-23 17:30:00+00:00,90.35,29.66,13.84
2026-01-23 17:45:00+00:00,90.27,29.83,8.58
2026-01-23 18:00:00+00:00,90.16,28.92,0.0
2026-01-23 18:15:00+00:00,89.99,28.64,0.0
2026-01-23 18:30:00+00:00,89.75,27.81,0.0
2026-01-23 18:45:00+00:00,89.41,27.38,0.0
2026-01-23 19:00:00+00:00,89.48,27.87,0.0
2026-01-23 19:15:00+00:00,89.39,26.73,2.53
2026-01-23 19:30:00+00:00,89.26,26.31,1.77
2026-01-23 19:45:00+00:00,89.03,26.22,0.0
2026-01-23 20:00:00+00:00,88.87,25.81,1.28
2026-01-23 20:15:00+00:00,88.73,25.17,0.45
2026-01-23 20:30:00+00:00,88.64,24.96,1.44
2026-01-23 20:45:00+00:00,88.59,25.04,0.0
2026-01-23 21:00:00+00:00,88.34,24.04,0.0
2026-01-23 21:15:00+00:00,87.98,23.49,0.0
2026-01-23 21:30:00+00:00,87.86,23.82,1.25
2026-01-23 21:45:00+00:00,87.47,23.33,0.0
2026-01-23 22:00:00+00:00,87.3,22.65,0.0
2026-01-23 22:15:00+00:00,87.11,22.03,0.0
2026-01-23 22:30:00+00:00,87.07,21.96,0.0
2026-01-23 22:45:00+00:00,87.26,21.87,0.13
2026-01-23 23:00:00+00:00,86.86,21.95,3.37
2026-01-23 23:15:00+00:00,87.11,21.02,1.17
2026-01-23 23:30:00+00:00,86.98,21.05,0.16
2026-01-23 23:45:00+00:00,86.93,21.05,0.0
2026-01-24 00:00:00+00:00,86.64,19.85,2.21
2026-01-24 00:15:00+00:00,86.7,20.69,0.0
2026-01-24 00:30:00+00:00,86.62,19.86,0.0
2026-01-24 00:45:00+00:00,86.53,20.18,0.0
2026-01-24 01:00:00+00:00,86.16,20.04,2.84
2026-01-24 01:15:00+00:00,86.09,20.2,0.78
2026-01-24 01:30:00+00:00,86.13,19.98,0.0
2026-01-24 01:45:00+00:00,86.02,19.06,0.0
2026-01-24 02:00:00+00:00,86.11,19.53,1.02
2026-01-24 02:15:00+00:00,86.2,19.82,0.0
2026-01-24 02:30:00+00:00,86.03,19.75,0.0
2026-01-24 02:45:00+00:00,86.19,20.02,0.0
2026-01-24 03:00:00+00:00,86.11,20.2,0.68
2026-01-24 03:15:00+00:00,86.03,20.26,0.0
2026-01-24 03:30:00+00:00,85.97,20.15,0.0
2026-01-24 03:45:00+00:00,85.9,19.83,0.0
2026-01-24 04:00:00+00:00,85.42,20.43,0.16
2026-01-24 04:15:00+00:00,85.3,20.9,0.0
2026-01-24 04:30:00+00:00,85.0,20.67,0.0
2026-01-24 04:45:00+00:00,85.14,21.44,0.4
2026-01-24 05:00:00+00:00,85.27,21.79,1.5
2026-01-24 05:15:00+00:00,85.29,21.84,1.4
2026-01-24 05:30:00+00:00,85.16,21.19,1.11
2026-01-24 05:45:00+00:00,84.9,22.04,0.0
2026-01-24 06:00:00+00:00,84.67,23.33,0.0
2026-01-24 06:15:00+00:00,84.83,22.94,4.44
2026-01-24 06:30:00+00:00,84.6,22.87,11.85
2026-01-24 06:45:00+00:00,84.09,24.2,19.52
2026-01-24 07:00:00+00:00,84.09,24.21,24.27
2026-01-24 07:15:00+00:00,84.15,24.92,32.29
2026-01-24 07:30:00+00:00,84.22,25.06,36.28
2026-01-24 07:45:00+00:00,84.2,25.51,40.84
2026-01-24 08:00:00+00:00,84.18,25.87,51.56
2026-01-24 08:15:00+00:00,83.99,26.36,54.52
2026-01-24 08:30:00+00:00,83.46,27.23,59.11
2026-01-24 08:45:00+00:00,83.24,27.22,63.64
2026-01-24 09:00:00+00:00,83.12,26.84,71.45
2026-01-24 09:15:00+00:00,82.86,27.82,77.82
2026-01-24 09:30:00+00:00,82.59,28.4,78.41
2026-01-24 09:45:00+00:00,82.19,28.78,82.59
2026-01-24 10:00:00+00:00,81.79,28.63,88.61
2026-01-24 10:15:00+00:00,81.8,29.44,85.93
2026-01-24 10:30:00+00:00,81.81,29.69,96.18
2026-01-24 10:45:00+00:00,81.52,30.49,99.43
2026-01-24 11:00:00+00:00,81.29,29.78,91.03
2026-01-24 11:15:00+00:00,80.86,30.12,97.73
2026-01-24 11:30:00+00:00,80.67,30.43,97.55
2026-01-24 11:45:00+00:00,80.65,30.6,99.1
2026-01-24 12:00:00+00:00,80.13,30.69,99.01
2026-01-24 12:15:00+00:00,79.91,30.31,100.0
2026-01-24 12:30:00+00:00,79.7,31.17,98.77
2026-01-24 12:45:00+00:00,79.47,31.55,96.1
2026-01-24 13:00:00+00:00,79.42,31.41,96.1
2026-01-24 13:15:00+00:00,79.42,32.23,95.58
2026-01-24 13:30:00+00:00,79.08,31.71,89.88
2026-01-24 13:45:00+00:00,78.88,32.14,86.26
2026-01-24 14:00:00+00:00,78.59,31.84,90.45
2026-01-24 14:15:00+00:00,78.19,32.0,81.73
2026-01-24 14:30:00+00:00,77.93,31.79,78.94
2026-01-24 14:45:00+00:00,77.74,32.06,74.27
2026-01-24 15:00:00+00:00,77.48,31.57,71.7
2026-01-24 15:15:00+00:00,77.06,31.59,69.38
2026-01-24 15:30:00+00:00,76.71,31.41,61.94
2026-01-24 15:45:00+00:00,76.37,31.06,52.43
2026-01-24 16:00:00+00:00,75.97,31.08,47.15
2026-01-24 16:15:00+00:00,75.74,31.42,43.36
2026-01-24 16:30:00+00:00,75.55,30.44,37.67
2026-01-24 16:45:00+00:00,75.45,30.4,28.65
2026-01-24 17:00:00+00:00,75.07,30.38,27.48
2026-01-24 17:15:00+00:00,74.74,30.06,17.31
2026-01-24 17:30:00+00:00,74.75,29.42,16.02
2026-01-24 17:45:00+00:00,74.51,28.38,10.17
2026-01-24 18:00:00+00:00,74.3,28.92,0.0
2026-01-24 18:15:00+00:00,74.08,27.75,0.88
2026-01-24 18:30:00+00:00,74.04,28.5,0.0
2026-01-24 18:45:00+00:00,74.02,27.74,1.25
2026-01-24 19:00:00+00:00,74.0,27.61,0.0
2026-01-24 19:15:00+00:00,73.82,26.66,0.0
2026-01-24 19:30:00+00:00,73.52,26.08,0.0
2026-01-24 19:45:00+00:00,73.63,26.23,0.0
2026-01-24 20:00:00+00:00,73.59,25.75,0.0
2026-01-24 20:15:00+00:00,73.37,25.22,1.9
2026-01-24 20:30:00+00:00,73.43,25.0,0.0
2026-01-24 20:45:00+00:00,73.18,25.42,3.47
2026-01-24 21:00:00+00:00,73.25,24.46,0.0
2026-01-24 21:15:00+00:00,73.32,24.15,3.23
2026-01-24 21:30:00+00:00,73.05,23.72,0.0
2026-01-24 21:45:00+00:00,73.0,23.55,0.0
2026-01-24 22:00:00+00:00,73.0,22.7,0.0
2026-01-24 22:15:00+00:00,73.29,21.81,0.0
2026-01-24 22:30:00+00:00,73.06,22.05,1.6
2026-01-24 22:45:00+00:00,73.17,22.05,3.0
2026-01-24 23:00:00+00:00,73.07,21.23,2.38
2026-01-24 23:15:00+00:00,72.79,21.2,0.0
2026-01-24 23:30:00+00:00,72.68,20.79,0.37
2026-01-24 23:45:00+00:00,72.58,21.22,0.0
2026-01-25 00:00:00+00:00,72.33,20.58,0.0
2026-01-25 00:15:00+00:00,72.29,20.36,0.0
2026-01-25 00:30:00+00:00,72.35,20.19,0.0
2026-01-25 00:45:00+00:00,72.31,19.85,0.5
2026-01-25 01:00:00+00:00,72.15,19.81,0.0
2026-01-25 01:15:00+00:00,72.04,19.31,0.0
2026-01-25 01:30:00+00:00,71.96,18.94,3.03
2026-01-25 01:45:00+00:00,71.91,19.6,2.24
2026-01-25 02:00:00+00:00,72.0,19.64,0.0
2026-01-25 02:15:00+00:00,71.96,19.92,0.0
2026-01-25 02:30:00+00:00,71.67,20.07,0.92
2026-01-25 02:45:00+00:00,71.5,20.13,0.0
2026-01-25 03:00:00+00:00,71.45,19.45,2.22
2026-01-25 03:15:00+00:00,71.53,19.76,0.0
2026-01-25 03:30:00+00:00,71.65,20.15,3.66
2026-01-25 03:45:00+00:00,71.82,20.92,0.0
2026-01-25 04:00:00+00:00,71.74,20.79,1.84
2026-01-25 04:15:00+00:00,71.77,20.89,0.0
2026-01-25 04:30:00+00:00,71.46,20.67,0.0
2026-01-25 04:45:00+00:00,71.43,20.77,0.0
2026-01-25 05:00:00+00:00,71.17,21.54,1.19
2026-01-25 05:15:00+00:00,71.06,21.26,1.35
2026-01-25 05:30:00+00:00,71.4,21.82,3.57
2026-01-25 05:45:00+00:00,71.33,22.18,2.02
2026-01-25 06:00:00+00:00,71.08,23.02,0.0
2026-01-25 06:15:00+00:00,71.02,22.79,2.2
2026-01-25 06:30:00+00:00,70.82,22.52,5.65
2026-01-25 06:45:00+00:00,70.53,23.77,15.49
2026-01-25 07:00:00+00:00,70.7,23.78,15.08
2026-01-25 07:15:00+00:00,70.7,24.39,23.63
2026-01-25 07:30:00+00:00,70.59,24.74,25.65
2026-01-25 07:45:00+00:00,70.36,25.07,29.09
2026-01-25 08:00:00+00:00,70.13,25.78,31.53
2026-01-25 08:15:00+00:00,70.18,25.48,37.04
2026-01-25 08:30:00+00:00,70.04,26.17,39.11
2026-01-25 08:45:00+00:00,69.37,26.92,41.65
2026-01-25 09:00:00+00:00,69.53,26.92,46.85
2026-01-25 09:15:00+00:00,69.34,26.99,48.05
2026-01-25 09:30:00+00:00,69.17,28.04,49.41
2026-01-25 09:45:00+00:00,69.1,28.54,54.65
2026-01-25 10:00:00+00:00,68.93,28.53,55.55
2026-01-25 10:15:00+00:00,68.81,28.29,58.64
2026-01-25 10:30:00+00:00,68.5,29.41,58.49
2026-01-25 10:45:00+00:00,68.07,29.0,58.46
2026-01-25 11:00:00+00:00,67.85,29.88,65.57
2026-01-25 11:15:00+00:00,67.8,29.79,66.15
2026-01-25 11:30:00+00:00,67.44,29.96,65.51
2026-01-25 11:45:00+00:00,67.07,30.4,63.38
2026-01-25 12:00:00+00:00,66.98,30.69,63.69
2026-01-25 12:15:00+00:00,66.64,30.73,66.92
2026-01-25 12:30:00+00:00,66.29,31.27,63.03
2026-01-25 12:45:00+00:00,65.96,31.09,61.79
2026-01-25 13:00:00+00:00,65.66,31.64,65.84
2026-01-25 13:15:00+00:00,65.14,31.52,60.78
2026-01-25 13:30:00+00:00,64.78,31.29,62.93
2026-01-25 13:45:00+00:00,64.54,31.27,54.86
2026-01-25 14:00:00+00:00,64.3,31.05,56.71
2026-01-25 14:15:00+00:00,64.19,31.62,57.6
2026-01-25 14:30:00+00:00,64.19,31.39,51.06
2026-01-25 14:45:00+00:00,64.15,30.72,47.81
2026-01-25 15:00:00+00:00,64.02,31.18,43.12
2026-01-25 15:15:00+00:00,63.73,30.96,44.55
2026-01-25 15:30:00+00:00,63.37,31.56,37.6
2026-01-25 15:45:00+00:00,63.11,30.42,35.53
2026-01-25 16:00:00+00:00,62.95,30.31,29.68
2026-01-25 16:15:00+00:00,62.82,30.87,31.55
2026-01-25 16:30:00+00:00,62.66,30.71,26.91
2026-01-25 16:45:00+00:00,62.4,29.83,20.6
2026-01-25 17:00:00+00:00,62.29,29.6,14.33
2026-01-25 17:15:00+00:00,62.24,29.69,15.61
2026-01-25 17:30:00+00:00,62.16,28.5,7.66
2026-01-25 17:45:00+00:00,61.95,28.32,1.99
2026-01-25 18:00:00+00:00,61.62,28.46,0.0
2026-01-25 18:15:00+00:00,61.28,28.67,0.0
2026-01-25 18:30:00+00:00,60.98,27.71,0.0
2026-01-25 18:45:00+00:00,60.83,27.51,0.0
2026-01-25 19:00:00+00:00,60.72,27.44,1.49
2026-01-25 19:15:00+00:00,60.31,27.35,0.0
2026-01-25 19:30:00+00:00,60.07,26.16,0.71
2026-01-25 19:45:00+00:00,59.93,25.93,0.0
2026-01-25 20:00:00+00:00,59.63,26.09,0.13
2026-01-25 20:15:00+00:00,59.54,24.7,3.84
2026-01-25 20:30:00+00:00,59.34,25.07,0.0
2026-01-25 20:45:00+00:00,59.09,24.07,0.77
2026-01-25 21:00:00+00:00,58.95,24.02,0.0
2026-01-25 21:15:00+00:00,58.88,23.55,3.04
2026-01-25 21:30:00+00:00,58.63,22.96,0.0
2026-01-25 21:45:00+00:00,58.47,22.6,2.1
2026-01-25 22:00:00+00:00,58.42,22.63,0.0
2026-01-25 22:15:00+00:00,58.19,22.51,1.22
2026-01-25 22:30:00+00:00,57.83,21.86,1.34
2026-01-25 22:45:00+00:00,57.5,21.61,0.0
2026-01-25 23:00:00+00:00,57.33,21.48,2.18
2026-01-25 23:15:00+00:00,57.04,20.74,0.0
2026-01-25 23:30:00+00:00,56.89,21.01,1.56
2026-01-25 23:45:00+00:00,57.05,20.8,0.0
2026-01-26 00:00:00+00:00,56.75,20.96,0.7
2026-01-26 00:15:00+00:00,56.63,19.88,0.0
2026-01-26 00:30:00+00:00,56.87,19.69,0.1
2026-01-26 00:45:00+00:00,56.85,19.92,0.0
2026-01-26 01:00:00+00:00,56.71,19.82,0.5
2026-01-26 01:15:00+00:00,56.61,19.33,0.09
2026-01-26 01:30:00+00:00,56.59,19.3,0.0
2026-01-26 01:45:00+00:00,56.77,19.55,0.0
2026-01-26 02:00:00+00:00,56.61,19.12,0.27
2026-01-26 02:15:00+00:00,56.42,19.26,0.0
2026-01-26 02:30:00+00:00,56.13,19.45,0.0
2026-01-26 02:45:00+00:00,56.06,19.78,0.0
2026-01-26 03:00:00+00:00,55.77,19.39,4.69
2026-01-26 03:15:00+00:00,55.62,19.14,2.12
2026-01-26 03:30:00+00:00,55.4,19.25,0.55
2026-01-26 03:45:00+00:00,55.48,19.61,2.34
2026-01-26 04:00:00+00:00,55.33,19.78,0.0
2026-01-26 04:15:00+00:00,55.3,20.34,0.0
2026-01-26 04:30:00+00:00,54.98,20.25,0.0
2026-01-26 04:45:00+00:00,54.91,20.65,0.0
2026-01-26 05:00:00+00:00,54.63,20.9,0.0
2026-01-26 05:15:00+00:00,54.47,21.28,0.41
2026-01-26 05:30:00+00:00,54.69,22.11,1.84
2026-01-26 05:45:00+00:00,54.72,22.24,0.0
2026-01-26 06:00:00+00:00,54.58,22.38,0.8
2026-01-26 06:15:00+00:00,54.94,22.58,4.66
2026-01-26 06:30:00+00:00,54.67,22.94,9.94
2026-01-26 06:45:00+00:00,54.71,23.54,12.78
2026-01-26 07:00:00+00:00,54.33,23.99,21.11
2026-01-26 07:15:00+00:00,54.14,23.93,22.57
2026-01-26 07:30:00+00:00,53.77,24.6,30.66
2026-01-26 07:45:00+00:00,53.65,24.37,29.76
2026-01-26 08:00:00+00:00,53.48,25.43,36.91
2026-01-26 08:15:00+00:00,53.25,25.99,39.25
2026-01-26 08:30:00+00:00,53.22,26.07,42.48
2026-01-26 08:45:00+00:00,52.92,27.09,47.98
2026-01-26 09:00:00+00:00,52.77,26.66,49.5
2026-01-26 09:15:00+00:00,52.67,27.36,47.95
2026-01-26 09:30:00+00:00,52.23,27.66,50.09
2026-01-26 09:45:00+00:00,51.89,27.99,61.46
2026-01-26 10:00:00+00:00,51.66,28.34,63.82
2026-01-26 10:15:00+00:00,51.51,28.74,67.32
2026-01-26 10:30:00+00:00,51.47,29.28,65.43
2026-01-26 10:45:00+00:00,51.18,29.74,64.51
2026-01-26 11:00:00+00:00,50.88,29.61,67.6
2026-01-26 11:15:00+00:00,50.48,30.13,69.52
2026-01-26 11:30:00+00:00,50.26,29.92,68.24
2026-01-26 11:45:00+00:00,49.94,30.59,74.0
2026-01-26 12:00:00+00:00,49.63,30.34,75.33
2026-01-26 12:15:00+00:00,49.33,31.08,71.66
2026-01-26 12:30:00+00:00,49.13,31.58,70.23
2026-01-26 12:45:00+00:00,48.76,31.02,66.9
2026-01-26 13:00:00+00:00,48.38,30.51,71.53
2026-01-26 13:15:00+00:00,48.16,31.09,67.25
2026-01-26 13:30:00+00:00,47.42,31.69,64.88
2026-01-26 13:45:00+00:00,47.04,31.52,64.51
2026-01-26 14:00:00+00:00,46.59,31.45,60.19
2026-01-26 14:15:00+00:00,46.48,31.66,59.21
2026-01-26 14:30:00+00:00,46.14,31.46,53.33
2026-01-26 14:45:00+00:00,45.77,31.62,55.45
2026-01-26 15:00:00+00:00,45.49,31.44,49.89
2026-01-26 15:15:00+00:00,45.12,31.51,49.04
2026-01-26 15:30:00+00:00,44.8,31.02,42.73
2026-01-26 15:45:00+00:00,44.55,31.02,39.09
2026-01-26 16:00:00+00:00,44.23,30.47,33.0
2026-01-26 16:15:00+00:00,43.92,30.18,32.86
2026-01-26 16:30:00+00:00,43.51,30.64,25.36
2026-01-26 16:45:00+00:00,43.1,29.95,21.8
2026-01-26 17:00:00+00:00,42.87,29.85,18.34
2026-01-26 17:15:00+00:00,42.69,29.36,14.07
2026-01-26 17:30:00+00:00,42.26,28.85,5.84
2026-01-26 17:45:00+00:00,42.16,28.71,4.17
2026-01-26 18:00:00+00:00,42.06,28.8,1.59
2026-01-26 18:15:00+00:00,42.01,28.19,0.0
2026-01-26 18:30:00+00:00,41.86,27.15,0.0
2026-01-26 18:45:00+00:00,41.77,27.23,0.32
2026-01-26 19:00:00+00:00,41.91,27.46,0.0
2026-01-26 19:15:00+00:00,41.68,26.48,0.0
2026-01-26 19:30:00+00:00,41.36,25.61,0.0
2026-01-26 19:45:00+00:00,40.96,26.33,1.99
2026-01-26 20:00:00+00:00,41.06,25.58,0.0
2026-01-26 20:15:00+00:00,41.17,24.96,0.0
2026-01-26 20:30:00+00:00,40.88,24.48,0.0
2026-01-26 20:45:00+00:00,40.62,24.52,1.88
2026-01-26 21:00:00+00:00,40.44,23.66,0.0
2026-01-26 21:15:00+00:00,40.49,23.79,0.0
2026-01-26 21:30:00+00:00,40.17,23.24,0.18
2026-01-26 21:45:00+00:00,39.75,22.79,0.0
2026-01-26 22:00:00+00:00,39.96,22.41,0.0
2026-01-26 22:15:00+00:00,39.89,21.98,0.0
2026-01-26 22:30:00+00:00,39.85,22.03,0.0
2026-01-26 22:45:00+00:00,39.72,21.15,2.71
2026-01-26 23:00:00+00:00,39.7,20.64,0.0
2026-01-26 23:15:00+00:00,39.38,21.04,0.93
2026-01-26 23:30:00+00:00,39.16,20.8,0.0
2026-01-26 23:45:00+00:00,39.09,20.53,1.52
2026-01-27 00:00:00+00:00,38.66,20.56,0.0
2026-01-27 00:15:00+00:00,38.53,20.16,0.08
2026-01-27 00:30:00+00:00,38.39,20.33,0.11
2026-01-27 00:45:00+00:00,38.26,19.94,4.66
2026-01-27 01:00:00+00:00,38.1,19.7,1.26
2026-01-27 01:15:00+00:00,37.87,19.66,0.0
2026-01-27 01:30:00+00:00,37.51,20.29,1.37
2026-01-27 01:45:00+00:00,37.45,19.13,4.28
2026-01-27 02:00:00+00:00,37.33,19.79,0.0
2026-01-27 02:15:00+00:00,37.04,19.15,0.0
2026-01-27 02:30:00+00:00,36.97,19.66,0.0
2026-01-27 02:45:00+00:00,36.85,19.62,0.0
2026-01-27 03:00:00+00:00,36.7,19.22,0.0
2026-01-27 03:15:00+00:00,36.29,20.07,0.0
2026-01-27 03:30:00+00:00,36.31,19.98,2.81
2026-01-27 03:45:00+00:00,36.05,19.63,0.0
2026-01-27 04:00:00+00:00,35.97,20.69,0.0
2026-01-27 04:15:00+00:00,35.75,21.08,2.09
2026-01-27 04:30:00+00:00,35.59,21.32,0.0
2026-01-27 04:45:00+00:00,35.67,21.23,0.0
2026-01-27 05:00:00+00:00,35.64,21.41,0.0
2026-01-27 05:15:00+00:00,35.7,22.08,0.0
2026-01-27 05:30:00+00:00,35.63,22.49,0.0
2026-01-27 05:45:00+00:00,35.57,22.64,0.41
2026-01-27 06:00:00+00:00,35.19,22.35,0.0
2026-01-27 06:15:00+00:00,35.02,23.04,6.49
2026-01-27 06:30:00+00:00,34.84,23.47,9.93
2026-01-27 06:45:00+00:00,34.89,23.17,14.88
2026-01-27 07:00:00+00:00,34.66,24.22,22.11
2026-01-27 07:15:00+00:00,34.53,25.15,23.01
2026-01-27 07:30:00+00:00,34.4,25.05,26.98
2026-01-27 07:45:00+00:00,34.39,25.69,31.77
2026-01-27 08:00:00+00:00,34.19,25.69,36.77
2026-01-27 08:15:00+00:00,34.12,26.01,41.1
2026-01-27 08:30:00+00:00,33.67,26.53,43.57
2026-01-27 08:45:00+00:00,33.22,26.56,44.95
2026-01-27 09:00:00+00:00,32.67,26.9,51.42
2026-01-27 09:15:00+00:00,32.56,27.95,56.58
2026-01-27 09:30:00+00:00,32.43,28.34,59.22
2026-01-27 09:45:00+00:00,32.33,27.99,64.18
2026-01-27 10:00:00+00:00,31.98,28.93,68.26
2026-01-27 10:15:00+00:00,31.65,28.94,68.16
2026-01-27 10:30:00+00:00,31.37,29.39,71.41
2026-01-27 10:45:00+00:00,31.33,29.73,71.89
2026-01-27 11:00:00+00:00,31.31,30.18,75.19
2026-01-27 11:15:00+00:00,31.16,30.17,76.58
2026-01-27 11:30:00+00:00,30.93,30.82,75.57
2026-01-27 11:45:00+00:00,30.85,30.72,75.56
2026-01-27 12:00:00+00:00,30.53,31.02,73.89
2026-01-27 12:15:00+00:00,30.19,30.77,74.06
2026-01-27 12:30:00+00:00,93.6,31.83,72.99
2026-01-27 12:45:00+00:00,93.29,31.46,74.12
2026-01-27 13:00:00+00:00,92.83,31.65,70.33
2026-01-27 13:15:00+00:00,92.7,31.04,69.98
2026-01-27 13:30:00+00:00,92.5,31.34,63.94
2026-01-27 13:45:00+00:00,92.42,32.0,70.09
2026-01-27 14:00:00+00:00,91.89,31.72,63.91
2026-01-27 14:15:00+00:00,91.9,31.05,62.69
2026-01-27 14:30:00+00:00,91.37,31.9,61.86
2026-01-27 14:45:00+00:00,90.91,31.36,56.47
2026-01-27 15:00:00+00:00,90.53,31.86,55.43
2026-01-27 15:15:00+00:00,90.46,31.29,46.51
2026-01-27 15:30:00+00:00,90.22,31.24,50.03
2026-01-27 15:45:00+00:00,89.91,31.37,43.46
2026-01-27 16:00:00+00:00,89.53,30.56,37.57
2026-01-27 16:15:00+00:00,89.07,30.33,35.71
2026-01-27 16:30:00+00:00,89.0,30.34,26.1
2026-01-27 16:45:00+00:00,88.87,30.4,23.31
2026-01-27 17:00:00+00:00,88.84,29.48,22.12
2026-01-27 17:15:00+00:00,88.68,29.09,10.76
2026-01-27 17:30:00+00:00,88.05,29.54,10.82
2026-01-27 17:45:00+00:00,87.65,28.79,5.92
2026-01-27 18:00:00+00:00,87.51,28.52,3.94
2026-01-27 18:15:00+00:00,87.26,27.73,0.0
2026-01-27 18:30:00+00:00,86.98,27.73,3.22
2026-01-27 18:45:00+00:00,86.62,27.56,0.0
2026-01-27 19:00:00+00:00,86.57,27.47,0.0
2026-01-27 19:15:00+00:00,86.46,26.58,0.0
2026-01-27 19:30:00+00:00,86.35,26.92,0.0
2026-01-27 19:45:00+00:00,86.09,25.82,0.81
2026-01-27 20:00:00+00:00,85.95,25.43,0.0
2026-01-27 20:15:00+00:00,85.58,25.71,1.48
2026-01-27 20:30:00+00:00,85.41,24.92,0.0
2026-01-27 20:45:00+00:00,84.89,24.3,0.0
2026-01-27 21:00:00+00:00,84.51,24.04,0.0
2026-01-27 21:15:00+00:00,84.32,24.11,0.67
2026-01-27 21:30:00+00:00,84.54,23.78,0.0
2026-01-27 21:45:00+00:00,84.15,22.74,0.07
2026-01-27 22:00:00+00:00,83.84,22.62,1.39
2026-01-27 22:15:00+00:00,83.76,22.33,2.16
2026-01-27 22:30:00+00:00,83.92,21.69,0.0
2026-01-27 22:45:00+00:00,83.84,21.66,0.0
2026-01-27 23:00:00+00:00,83.85,21.4,0.15
2026-01-27 23:15:00+00:00,83.7,21.47,0.94
2026-01-27 23:30:00+00:00,83.52,21.24,0.0
2026-01-27 23:45:00+00:00,83.44,20.55,0.0
2026-01-28 00:00:00+00:00,83.26,20.56,0.0
2026-01-28 00:15:00+00:00,83.28,20.64,0.0
2026-01-28 00:30:00+00:00,82.95,20.1,0.0
2026-01-28 00:45:00+00:00,83.0,20.31,1.41
2026-01-28 01:00:00+00:00,82.93,20.0,0.0
2026-01-28 01:15:00+00:00,82.82,19.64,0.0
2026-01-28 01:30:00+00:00,82.49,19.58,0.0
2026-01-28 01:45:00+00:00,82.26,20.27,0.0
2026-01-28 02:00:00+00:00,82.36,19.77,0.0
2026-01-28 02:15:00+00:00,82.24,20.32,0.0
2026-01-28 02:30:00+00:00,82.2,19.72,0.0
2026-01-28 02:45:00+00:00,81.99,20.02,0.0
2026-01-28 03:00:00+00:00,81.9,20.74,0.3
2026-01-28 03:15:00+00:00,81.61,19.82,0.0
2026-01-28 03:30:00+00:00,81.54,19.71,2.96
2026-01-28 03:45:00+00:00,81.51,20.82,0.98
2026-01-28 04:00:00+00:00,81.47,20.38,0.0
2026-01-28 04:15:00+00:00,81.24,20.82,0.19
2026-01-28 04:30:00+00:00,81.1,20.88,0.25
2026-01-28 04:45:00+00:00,81.07,21.39,2.43
2026-01-28 05:00:00+00:00,80.94,21.29,0.0
2026-01-28 05:15:00+00:00,80.79,21.81,1.53
2026-01-28 05:30:00+00:00,80.96,22.3,0.08
2026-01-28 05:45:00+00:00,80.71,22.18,2.98
2026-01-28 06:00:00+00:00,80.75,22.61,2.58
2026-01-28 06:15:00+00:00,80.45,23.06,5.57
2026-01-28 06:30:00+00:00,80.41,23.09,9.81
2026-01-28 06:45:00+00:00,80.37,23.76,16.46
2026-01-28 07:00:00+00:00,80.14,24.3,20.13
2026-01-28 07:15:00+00:00,79.8,24.53,28.8
2026-01-28 07:30:00+00:00,79.33,24.95,30.45
2026-01-28 07:45:00+00:00,79.06,25.42,34.2
2026-01-28 08:00:00+00:00,78.96,25.62,38.66
2026-01-28 08:15:00+00:00,78.6,26.42,41.55
2026-01-28 08:30:00+00:00,78.4,27.03,49.3
2026-01-28 08:45:00+00:00,77.97,26.85,50.55
2026-01-28 09:00:00+00:00,77.72,27.52,58.17
2026-01-28 09:15:00+00:00,77.32,27.68,56.93
2026-01-28 09:30:00+00:00,77.07,28.23,63.05
2026-01-28 09:45:00+00:00,76.75,28.94,68.12
2026-01-28 10:00:00+00:00,76.33,28.97,64.25
2026-01-28 10:15:00+00:00,75.98,28.62,75.03
2026-01-28 10:30:00+00:00,75.58,29.61,72.28
2026-01-28 10:45:00+00:00,75.11,30.15,75.24
2026-01-28 11:00:00+00:00,75.01,30.0,77.6
2026-01-28 11:15:00+00:00,74.67,30.63,79.09
2026-01-28 11:30:00+00:00,74.07,30.37,79.03
2026-01-28 11:45:00+00:00,73.7,30.36,80.98
2026-01-28 12:00:00+00:00,73.55,31.06,80.19
2026-01-28 12:15:00+00:00,73.15,30.67,82.51
2026-01-28 12:30:00+00:00,73.09,31.29,79.52
2026-01-28 12:45:00+00:00,72.66,31.89,81.57
2026-01-28 13:00:00+00:00,72.45,31.04,78.26
2026-01-28 13:15:00+00:00,72.32,31.32,71.34
2026-01-28 13:30:00+00:00,72.1,31.46,78.35
2026-01-28 13:45:00+00:00,71.6,31.79,69.84
2026-01-28 14:00:00+00:00,71.17,31.71,71.54
2026-01-28 14:15:00+00:00,71.05,32.23,65.87
2026-01-28 14:30:00+00:00,70.63,32.05,64.92
